"","Date","iBtn_ID","Plot_ID","Veg_type","Plot_type","Depth","Transect.x","Moist_grad","avg_daily_temp"
"316","2021-08-04","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",8.7882
"317","2021-08-04","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",4.728
"318","2021-08-04","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",10.5632
"319","2021-08-04","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",2.756
"320","2021-08-04","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",10.7453
"321","2021-08-04","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",9.1587
"322","2021-08-04","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",3.313
"323","2021-08-04","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",5.9222
"324","2021-08-04","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",10.2713
"325","2021-08-04","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",9.3863
"326","2021-08-04","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",4.037
"327","2021-08-04","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",4.0023
"328","2021-08-04","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",10.433
"329","2021-08-04","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",9.2485
"330","2021-08-04","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",6.567
"331","2021-08-05","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",5.58
"332","2021-08-05","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",6.33
"333","2021-08-05","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",7.551
"334","2021-08-05","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",8.2773
"335","2021-08-05","L08","21A-35","L3","Aquatic",0,"T6","aquatic",9.1728
"336","2021-08-05","L09","21A-27","L3","Aquatic",0,"T6","aquatic",8.571
"337","2021-08-05","L10","21A-24","L3","Aquatic",0,"T6","aquatic",9.628
"338","2021-08-05","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",7.0223
"339","2021-08-05","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",7.055
"340","2021-08-05","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",6.08
"341","2021-08-05","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",7.9047
"342","2021-08-05","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",8.2693
"343","2021-08-05","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",7.9017
"344","2021-08-05","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",9.3737
"345","2021-08-05","L18","21A-19","L3","Aquatic",0,"JS","aquatic",8.292
"346","2021-08-05","L19","21A-16","L3","Aquatic",0,"JS","aquatic",7.9377
"347","2021-08-05","L20","21A-14","L3","Aquatic",0,"JS","aquatic",9.565
"348","2021-08-05","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",3.4017
"349","2021-08-05","T04","21-25","L2","Terrestrial",0,"T7","aquatic",7.733
"350","2021-08-05","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",4.6095
"351","2021-08-05","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",6.7808
"352","2021-08-05","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",6.6245
"353","2021-08-05","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",3.9392
"354","2021-08-05","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",6.847
"355","2021-08-05","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",4.085
"356","2021-08-05","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",6.8428
"357","2021-08-05","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",6.9683
"358","2021-08-05","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",6.3432
"359","2021-08-05","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",4.081
"360","2021-08-05","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",2.8947
"361","2021-08-05","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",7.0432
"362","2021-08-05","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",7.6345
"363","2021-08-05","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",6.6503
"364","2021-08-05","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",7.0493
"365","2021-08-05","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",4.6405
"366","2021-08-05","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",3.544
"367","2021-08-05","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",3.2477
"368","2021-08-05","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",4.6998
"369","2021-08-05","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",4.322
"370","2021-08-05","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",3.08
"371","2021-08-05","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",7.4647
"372","2021-08-05","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",4.9583
"373","2021-08-05","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",6.2318
"374","2021-08-05","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",3.053
"375","2021-08-05","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",4.4893
"376","2021-08-05","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",3.7943
"377","2021-08-05","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",7.0102
"378","2021-08-05","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",6.1833
"379","2021-08-05","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",5.4795
"380","2021-08-05","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",4.7693
"381","2021-08-05","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",6.7962
"382","2021-08-05","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",6.7783
"383","2021-08-05","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",4.8115
"384","2021-08-05","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",8.1415
"385","2021-08-05","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",2.756
"386","2021-08-05","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",7.067
"387","2021-08-05","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",6.8177
"388","2021-08-05","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",3.2293
"389","2021-08-05","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",5.922
"390","2021-08-05","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",7.1775
"391","2021-08-05","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",7.2107
"392","2021-08-05","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",4.037
"393","2021-08-05","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",3.9187
"394","2021-08-05","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",7.1738
"395","2021-08-05","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",6.1502
"396","2021-08-05","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",6.1495
"397","2021-08-06","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",5.1625
"398","2021-08-06","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",5.4097
"399","2021-08-06","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",6.3802
"400","2021-08-06","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",6.2693
"401","2021-08-06","L08","21A-35","L3","Aquatic",0,"T6","aquatic",6.6643
"402","2021-08-06","L09","21A-27","L3","Aquatic",0,"T6","aquatic",6.4785
"403","2021-08-06","L10","21A-24","L3","Aquatic",0,"T6","aquatic",7.7072
"404","2021-08-06","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",6.102
"405","2021-08-06","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",6.303
"406","2021-08-06","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",5.5783
"407","2021-08-06","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",6.5667
"408","2021-08-06","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",6.596
"409","2021-08-06","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",6.6458
"410","2021-08-06","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",7.4493
"411","2021-08-06","L18","21A-19","L3","Aquatic",0,"JS","aquatic",6.4542
"412","2021-08-06","L19","21A-16","L3","Aquatic",0,"JS","aquatic",6.5143
"413","2021-08-06","L20","21A-14","L3","Aquatic",0,"JS","aquatic",7.227
"414","2021-08-06","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",2.5648
"415","2021-08-06","T04","21-25","L2","Terrestrial",0,"T7","aquatic",6.23
"416","2021-08-06","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",3.4362
"417","2021-08-06","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",5.6128
"418","2021-08-06","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",5.7015
"419","2021-08-06","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",3.1853
"420","2021-08-06","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",5.4238
"421","2021-08-06","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",2.9128
"422","2021-08-06","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",4.248
"423","2021-08-06","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",5.5478
"424","2021-08-06","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",5.424
"425","2021-08-06","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",3.4108
"426","2021-08-06","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",2.2253
"427","2021-08-06","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",6.4553
"428","2021-08-06","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",5.3762
"429","2021-08-06","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",4.8095
"430","2021-08-06","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",6.2955
"431","2021-08-06","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",3.4683
"432","2021-08-06","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",3.0402
"433","2021-08-06","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",2.3265
"434","2021-08-06","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",3.6137
"435","2021-08-06","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",3.6527
"436","2021-08-06","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",2.6608
"437","2021-08-06","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",4.6188
"438","2021-08-06","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",3.536
"439","2021-08-06","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",4.4745
"440","2021-08-06","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",2.7183
"441","2021-08-06","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",3.6527
"442","2021-08-06","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",2.7897
"443","2021-08-06","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",4.7502
"444","2021-08-06","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",4.6773
"445","2021-08-06","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",4.4775
"446","2021-08-06","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",3.7653
"447","2021-08-06","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",5.5402
"448","2021-08-06","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",5.5203
"449","2021-08-06","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",3.6425
"450","2021-08-06","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",6.8873
"451","2021-08-06","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",1.9218
"452","2021-08-06","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",6.4792
"453","2021-08-06","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",5.1443
"454","2021-08-06","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",2.309
"455","2021-08-06","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",4.248
"456","2021-08-06","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",5.5865
"457","2021-08-06","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",6.2883
"458","2021-08-06","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",3.3687
"459","2021-08-06","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",3.082
"460","2021-08-06","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",6.5865
"461","2021-08-06","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",6.3153
"462","2021-08-06","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",4.229
"463","2021-08-07","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",4.411
"464","2021-08-07","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",4.573
"465","2021-08-07","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",5.544
"466","2021-08-07","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",5.851
"467","2021-08-07","L08","21A-35","L3","Aquatic",0,"T6","aquatic",6.9987
"468","2021-08-07","L09","21A-27","L3","Aquatic",0,"T6","aquatic",6.3947
"469","2021-08-07","L10","21A-24","L3","Aquatic",0,"T6","aquatic",7.373
"470","2021-08-07","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",5.349
"471","2021-08-07","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",5.4673
"472","2021-08-07","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",4.826
"473","2021-08-07","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",5.814
"474","2021-08-07","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",6.2613
"475","2021-08-07","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",6.06
"476","2021-08-07","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",7.1983
"477","2021-08-07","L18","21A-19","L3","Aquatic",0,"JS","aquatic",6.287
"478","2021-08-07","L19","21A-16","L3","Aquatic",0,"JS","aquatic",5.9283
"479","2021-08-07","L20","21A-14","L3","Aquatic",0,"JS","aquatic",7.1435
"480","2021-08-07","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",2.3973
"481","2021-08-07","T04","21-25","L2","Terrestrial",0,"T7","aquatic",7.5658
"482","2021-08-07","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",3.017
"483","2021-08-07","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",8.1145
"484","2021-08-07","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",6.5393
"485","2021-08-07","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",2.7665
"486","2021-08-07","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",6.2608
"487","2021-08-07","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",2.829
"488","2021-08-07","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",5.8383
"489","2021-08-07","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",6.9678
"490","2021-08-07","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",6.1755
"491","2021-08-07","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",3.076
"492","2021-08-07","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",2.058
"493","2021-08-07","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",7.4602
"494","2021-08-07","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",6.5472
"495","2021-08-07","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",4.9768
"496","2021-08-07","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",7.2153
"497","2021-08-07","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",3.301
"498","2021-08-07","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",2.537
"499","2021-08-07","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",2.075
"500","2021-08-07","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",3.5303
"501","2021-08-07","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",3.067
"502","2021-08-07","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",2.3255
"503","2021-08-07","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",6.0418
"504","2021-08-07","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",3.787
"505","2021-08-07","T33","21-12","W1","Terrestrial",0,"T6","wet tundra",5.7293
"506","2021-08-07","T35","21-28","W2","Terrestrial",-40,"T7","wet tundra",2.3837
"507","2021-08-07","T36","21-04","W2","Terrestrial",-21,"T8","wet tundra",3.1507
"508","2021-08-07","T37","21-15","M3t","Terrestrial",-20,"T6","moist tundra",2.7058
"509","2021-08-07","T38","21-23","W1","Terrestrial",0,"T9","wet tundra",6.1728
"510","2021-08-07","T39","21-26","L2","Terrestrial",-20,"T7","aquatic",4.3427
"511","2021-08-07","T40","21-25","L2","Terrestrial",-20,"T7","aquatic",3.8095
"512","2021-08-07","T41","21-16","W1","Terrestrial",-23,"T6","wet tundra",3.4307
"513","2021-08-07","T42","21-10","M1","Terrestrial",0,"T6","moist tundra",7.2132
"514","2021-08-07","T43","21-06","M1","Terrestrial",0,"T6","moist tundra",5.9398
"515","2021-08-07","T44","21-14","W1","Terrestrial",-19,"T6","wet tundra",3.4755
"516","2021-08-07","T46","21-14","W1","Terrestrial",0,"T6","wet tundra",8.1405
"517","2021-08-07","T47","21-08","M3t","Terrestrial",-20,"T6","moist tundra",1.755
"518","2021-08-07","T48","21-15","M3t","Terrestrial",0,"T6","moist tundra",7.4
"519","2021-08-07","T49","21-11","M3t","Terrestrial",0,"T6","moist tundra",6.3988
"520","2021-08-07","T51","21-07","M3","Terrestrial",-12,"T6","moist tundra",2.2253
"521","2021-08-07","T52","21-11","M3t","Terrestrial",-17,"T6","moist tundra",4.5828
"522","2021-08-07","T53","21-18","M3","Terrestrial",0,"T8","moist tundra",6.0893
"523","2021-08-07","T55","21-08","M3t","Terrestrial",0,"T6","moist tundra",6.2892
"524","2021-08-07","T56","21-27","W1","Terrestrial",-26,"T7","wet tundra",3.034
"525","2021-08-07","T57","21-01","W1","Terrestrial",-24,"T8","wet tundra",2.58
"526","2021-08-07","T58","21-05","M1","Terrestrial",0,"T6","moist tundra",7.5907
"527","2021-08-07","T59","21-07","M3","Terrestrial",0,"T6","moist tundra",6.4833
"528","2021-08-07","T60","21-05","M1","Terrestrial",-10,"T6","moist tundra",4.396
"529","2021-08-08","L01","21A-34","A3t","Aquatic",0,"T6","aquatic",4.077
"530","2021-08-08","L02","21A-26","A3t","Aquatic",0,"T6","aquatic",4.573
"531","2021-08-08","L05","21A-37","A3t","Aquatic",0,"T6","aquatic",5.7113
"532","2021-08-08","L07","21A-28","A4t","Aquatic",0,"T6","aquatic",5.9347
"533","2021-08-08","L08","21A-35","L3","Aquatic",0,"T6","aquatic",6.9988
"534","2021-08-08","L09","21A-27","L3","Aquatic",0,"T6","aquatic",6.562
"535","2021-08-08","L10","21A-24","L3","Aquatic",0,"T6","aquatic",7.4565
"536","2021-08-08","L11","21A-18","A3t","Aquatic",0,"JS","aquatic",5.098
"537","2021-08-08","L12","21A-15","A3t","Aquatic",0,"JS","aquatic",5.3837
"538","2021-08-08","L13","21A-02","A3t","Aquatic",0,"JS","aquatic",4.575
"539","2021-08-08","L14","21A-09","A3t","Aquatic",0,"JS","aquatic",5.8977
"540","2021-08-08","L15","21A-04","A3t","Aquatic",0,"JS","aquatic",6.2613
"541","2021-08-08","L16","21A-13","A4t","Aquatic",0,"JS","aquatic",5.8923
"542","2021-08-08","L17","21A-03","A4t","Aquatic",0,"JS","aquatic",7.282
"543","2021-08-08","L18","21A-19","L3","Aquatic",0,"JS","aquatic",6.287
"544","2021-08-08","L19","21A-16","L3","Aquatic",0,"JS","aquatic",5.9283
"545","2021-08-08","L20","21A-14","L3","Aquatic",0,"JS","aquatic",7.227
"546","2021-08-08","T02","21-22","M1","Terrestrial",-23,"T9","moist tundra",2.3973
"547","2021-08-08","T04","21-25","L2","Terrestrial",0,"T7","aquatic",5.4795
"548","2021-08-08","T06","21-18","M3","Terrestrial",-20,"T8","moist tundra",3.1847
"549","2021-08-08","T08","21-02","W1","Terrestrial",0,"T8","wet tundra",5.0293
"550","2021-08-08","T09","21-21","M1","Terrestrial",0,"T9","moist tundra",4.5308
"551","2021-08-08","T10","21-24","M1","Terrestrial",-26,"T9","moist tundra",2.7665
"552","2021-08-08","T11","21-24","M1","Terrestrial",0,"T9","moist tundra",4.7547
"553","2021-08-08","T12","21-09","M3t","Terrestrial",-14,"T6","moist tundra",2.8292
"554","2021-08-08","T13","21-01","W1","Terrestrial",0,"T8","wet tundra",4.834
"555","2021-08-08","T14","21-20","M1","Terrestrial",0,"T9","moist tundra",4.8803
"556","2021-08-08","T17","21-22","M1","Terrestrial",0,"T9","moist tundra",4.3392
"557","2021-08-08","T18","21-23","W1","Terrestrial",-20,"T9","wet tundra",3.076
"558","2021-08-08","T19","21-17","M3","Terrestrial",-23,"T8","moist tundra",2.2253
"559","2021-08-08","T20","21-17","M3","Terrestrial",0,"T8","moist tundra",5.0333
"560","2021-08-08","T21","21-27","W1","Terrestrial",0,"T7","wet tundra",5.4603
"561","2021-08-08","T22","21-06","M1","Terrestrial",-10,"T6","moist tundra",4.6418
"562","2021-08-08","T23","21-09","M3t","Terrestrial",0,"T6","moist tundra",5.1253
"563","2021-08-08","T24","21-20","M1","Terrestrial",-19,"T9","moist tundra",3.301
"564","2021-08-08","T25","21-19","W2","Terrestrial",-19,"T9","wet tundra",2.537
"565","2021-08-08","T26","21-21","M1","Terrestrial",-20,"T9","moist tundra",2.2427
"566","2021-08-08","T27","21-10","M1","Terrestrial",-19,"T6","moist tundra",3.6975
"567","2021-08-08","T28","21-03","W2","Terrestrial",-25,"T8","wet tundra",3.067
"568","2021-08-08","T29","21-02","W1","Terrestrial",-25,"T8","wet tundra",2.4932
"569","2021-08-08","T30","21-03","W2","Terrestrial",0,"T8","wet tundra",5.289
"570","2021-08-08","T31","21-12","W1","Terrestrial",-11,"T6","wet tundra",3.7033
