,Date,Veg_type,Depth,avg_daily_temp2
2732,2/13/2023,W1,-15,-17.29
2733,2/13/2023,W1,0,-18.73
2734,2/13/2023,W2,-40,-15.75
2735,2/13/2023,W2,-15,-17.72
2736,2/13/2023,W2,0,-19.67
2737,2/14/2023,A1t,-40,-16.17
2738,2/14/2023,A1t,-15,-18.33
2739,2/14/2023,A1t,0,-19.79
2740,2/14/2023,M1,-40,-18.63
2741,2/14/2023,M1,-15,-20.75
2742,2/14/2023,M1,0,-24.75
2743,2/14/2023,M3,-40,-18.50
2744,2/14/2023,M3,-15,-20.63
2745,2/14/2023,M3,0,-21.96
2746,2/14/2023,M3t,-40,-14.21
2747,2/14/2023,M3t,-15,-15.79
2748,2/14/2023,M3t,0,-17.13
2749,2/14/2023,W1,-40,-16.10
2750,2/14/2023,W1,-15,-17.65
2751,2/14/2023,W1,0,-18.85
2752,2/14/2023,W2,-40,-16.14
2753,2/14/2023,W2,-15,-18.19
2754,2/14/2023,W2,0,-19.92
2755,2/15/2023,A1t,-40,-16.50
2756,2/15/2023,A1t,-15,-18.25
2757,2/15/2023,A1t,0,-19.58
2758,2/15/2023,M1,-40,-18.75
2759,2/15/2023,M1,-15,-20.50
2760,2/15/2023,M1,0,-24.92
2761,2/15/2023,M3,-40,-18.50
2762,2/15/2023,M3,-15,-20.21
2763,2/15/2023,M3,0,-21.83
2764,2/15/2023,M3t,-40,-14.50
2765,2/15/2023,M3t,-15,-15.75
2766,2/15/2023,M3t,0,-16.96
2767,2/15/2023,W1,-40,-16.19
2768,2/15/2023,W1,-15,-17.46
2769,2/15/2023,W1,0,-18.75
2770,2/15/2023,W2,-40,-16.19
2771,2/15/2023,W2,-15,-18.00
2772,2/15/2023,W2,0,-19.56
2773,2/16/2023,A1t,-40,-16.50
2774,2/16/2023,A1t,-15,-18.71
2775,2/16/2023,A1t,0,-20.13
2776,2/16/2023,M1,-40,-18.96
2777,2/16/2023,M1,-15,-21.17
2778,2/16/2023,M1,0,-25.67
2779,2/16/2023,M3,-40,-18.75
2780,2/16/2023,M3,-15,-21.00
2781,2/16/2023,M3,0,-22.54
2782,2/16/2023,M3t,-40,-14.50
2783,2/16/2023,M3t,-15,-16.25
2784,2/16/2023,M3t,0,-17.33
2785,2/16/2023,W1,-40,-16.33
2786,2/16/2023,W1,-15,-17.88
2787,2/16/2023,W1,0,-19.25
2788,2/16/2023,W2,-40,-16.39
2789,2/16/2023,W2,-15,-18.39
2790,2/16/2023,W2,0,-20.11
2791,2/17/2023,A1t,-40,-16.92
2792,2/17/2023,A1t,-15,-18.83
2793,2/17/2023,A1t,0,-20.25
2794,2/17/2023,M1,-40,-19.17
2795,2/17/2023,M1,-15,-21.25
2796,2/17/2023,M1,0,-25.75
2797,2/17/2023,M3,-40,-19.00
2798,2/17/2023,M3,-15,-21.13
2799,2/17/2023,M3,0,-22.75
2800,2/17/2023,M3t,-40,-14.67
2801,2/17/2023,M3t,-15,-16.25
2802,2/17/2023,M3t,0,-17.54
2803,2/17/2023,W1,-40,-16.56
2804,2/17/2023,W1,-15,-18.10
2805,2/17/2023,W1,0,-19.38
2806,2/17/2023,W2,-40,-16.64
2807,2/17/2023,W2,-15,-18.64
2808,2/17/2023,W2,0,-20.42
2809,2/18/2023,A1t,-40,-17.00
2810,2/18/2023,A1t,-15,-19.17
2811,2/18/2023,A1t,0,-20.29
2812,2/18/2023,M1,-40,-19.25
2813,2/18/2023,M1,-15,-21.04
2814,2/18/2023,M1,0,-24.25
2815,2/18/2023,M3,-40,-19.00
2816,2/18/2023,M3,-15,-20.75
2817,2/18/2023,M3,0,-21.63
2818,2/18/2023,M3t,-40,-15.00
2819,2/18/2023,M3t,-15,-16.38
2820,2/18/2023,M3t,0,-17.50
2821,2/18/2023,W1,-40,-16.67
2822,2/18/2023,W1,-15,-18.00
2823,2/18/2023,W1,0,-19.04
2824,2/18/2023,W2,-40,-16.78
2825,2/18/2023,W2,-15,-18.64
2826,2/18/2023,W2,0,-20.17
2827,2/19/2023,A1t,-40,-17.00
2828,2/19/2023,A1t,-15,-18.75
2829,2/19/2023,A1t,0,-19.79
2830,2/19/2023,M1,-40,-19.08
2831,2/19/2023,M1,-15,-20.38
2832,2/19/2023,M1,0,-22.75
2833,2/19/2023,M3,-40,-18.75
2834,2/19/2023,M3,-15,-19.88
2835,2/19/2023,M3,0,-20.42
2836,2/19/2023,M3t,-40,-14.88
2837,2/19/2023,M3t,-15,-16.17
2838,2/19/2023,M3t,0,-17.00
2839,2/19/2023,W1,-40,-16.58
2840,2/19/2023,W1,-15,-17.56
2841,2/19/2023,W1,0,-18.31
2842,2/19/2023,W2,-40,-16.78
2843,2/19/2023,W2,-15,-18.28
2844,2/19/2023,W2,0,-19.50
2845,2/20/2023,A1t,-40,-17.00
2846,2/20/2023,A1t,-15,-18.38
2847,2/20/2023,A1t,0,-19.29
2848,2/20/2023,M1,-40,-18.54
2849,2/20/2023,M1,-15,-19.58
2850,2/20/2023,M1,0,-22.33
2851,2/20/2023,M3,-40,-18.29
2852,2/20/2023,M3,-15,-19.13
2853,2/20/2023,M3,0,-19.96
2854,2/20/2023,M3t,-40,-14.75
2855,2/20/2023,M3t,-15,-15.88
2856,2/20/2023,M3t,0,-16.58
2857,2/20/2023,W1,-40,-16.31
2858,2/20/2023,W1,-15,-17.08
2859,2/20/2023,W1,0,-17.90
2860,2/20/2023,W2,-40,-16.39
2861,2/20/2023,W2,-15,-17.64
2862,2/20/2023,W2,0,-18.78
2863,2/21/2023,A1t,-40,-17.00
2864,2/21/2023,A1t,-15,-18.33
2865,2/21/2023,A1t,0,-19.46
2866,2/21/2023,M1,-40,-18.58
2867,2/21/2023,M1,-15,-20.17
2868,2/21/2023,M1,0,-24.67
2869,2/21/2023,M3,-40,-18.38
2870,2/21/2023,M3,-15,-20.25
2871,2/21/2023,M3,0,-21.92
2872,2/21/2023,M3t,-40,-14.75
2873,2/21/2023,M3t,-15,-15.83
2874,2/21/2023,M3t,0,-16.79
2875,2/21/2023,W1,-40,-16.21
2876,2/21/2023,W1,-15,-17.42
2877,2/21/2023,W1,0,-18.58
2878,2/21/2023,W2,-40,-16.22
2879,2/21/2023,W2,-15,-17.75
2880,2/21/2023,W2,0,-19.28
2881,2/22/2023,A1t,-40,-17.00
2882,2/22/2023,A1t,-15,-18.75
2883,2/22/2023,A1t,0,-19.96
2884,2/22/2023,M1,-40,-18.75
2885,2/22/2023,M1,-15,-20.54
2886,2/22/2023,M1,0,-24.08
2887,2/22/2023,M3,-40,-18.83
2888,2/22/2023,M3,-15,-20.54
2889,2/22/2023,M3,0,-21.67
2890,2/22/2023,M3t,-40,-14.88
2891,2/22/2023,M3t,-15,-16.13
2892,2/22/2023,M3t,0,-17.25
2893,2/22/2023,W1,-40,-16.42
2894,2/22/2023,W1,-15,-17.75
2895,2/22/2023,W1,0,-18.79
2896,2/22/2023,W2,-40,-16.39
2897,2/22/2023,W2,-15,-18.19
2898,2/22/2023,W2,0,-19.67
2899,2/23/2023,A1t,-40,-17.00
2900,2/23/2023,A1t,-15,-18.58
2901,2/23/2023,A1t,0,-19.42
2902,2/23/2023,M1,-40,-18.63
2903,2/23/2023,M1,-15,-19.58
2904,2/23/2023,M1,0,-20.25
2905,2/23/2023,M3,-40,-18.50
2906,2/23/2023,M3,-15,-19.08
2907,2/23/2023,M3,0,-18.71
2908,2/23/2023,M3t,-40,-14.92
2909,2/23/2023,M3t,-15,-16.04
2910,2/23/2023,M3t,0,-17.04
2911,2/23/2023,W1,-40,-16.42
2912,2/23/2023,W1,-15,-17.25
2913,2/23/2023,W1,0,-17.60
2914,2/23/2023,W2,-40,-16.50
2915,2/23/2023,W2,-15,-17.81
2916,2/23/2023,W2,0,-18.81
2917,2/24/2023,A1t,-40,-16.83
2918,2/24/2023,A1t,-15,-17.50
2919,2/24/2023,A1t,0,-17.63
2920,2/24/2023,M1,-40,-17.50
2921,2/24/2023,M1,-15,-17.13
2922,2/24/2023,M1,0,-16.33
2923,2/24/2023,M3,-40,-17.17
2924,2/24/2023,M3,-15,-16.25
2925,2/24/2023,M3,0,-15.42
2926,2/24/2023,M3t,-40,-14.63
2927,2/24/2023,M3t,-15,-15.00
2928,2/24/2023,M3t,0,-15.71
2929,2/24/2023,W1,-40,-15.75
2930,2/24/2023,W1,-15,-15.75
2931,2/24/2023,W1,0,-15.63
2932,2/24/2023,W2,-40,-15.86
2933,2/24/2023,W2,-15,-16.25
2934,2/24/2023,W2,0,-16.61
2935,2/25/2023,A1t,-40,-16.17
2936,2/25/2023,A1t,-15,-16.58
2937,2/25/2023,A1t,0,-16.75
2938,2/25/2023,M1,-40,-16.46
2939,2/25/2023,M1,-15,-16.33
2940,2/25/2023,M1,0,-17.08
2941,2/25/2023,M3,-40,-16.21
2942,2/25/2023,M3,-15,-15.83
2943,2/25/2023,M3,0,-15.88
2944,2/25/2023,M3t,-40,-14.13
2945,2/25/2023,M3t,-15,-14.25
2946,2/25/2023,M3t,0,-15.50
2947,2/25/2023,W1,-40,-15.04
2948,2/25/2023,W1,-15,-15.10
2949,2/25/2023,W1,0,-15.23
2950,2/25/2023,W2,-40,-15.00
2951,2/25/2023,W2,-15,-15.28
2952,2/25/2023,W2,0,-15.92
2953,2/26/2023,A1t,-40,-16.00
2954,2/26/2023,A1t,-15,-16.50
2955,2/26/2023,A1t,0,-16.96
2956,2/26/2023,M1,-40,-16.38
2957,2/26/2023,M1,-15,-16.92
2958,2/26/2023,M1,0,-19.50
2959,2/26/2023,M3,-40,-16.13
2960,2/26/2023,M3,-15,-16.58
2961,2/26/2023,M3,0,-17.42
2962,2/26/2023,M3t,-40,-14.00
2963,2/26/2023,M3t,-15,-14.21
2964,2/26/2023,M3t,0,-16.13
2965,2/26/2023,W1,-40,-14.77
2966,2/26/2023,W1,-15,-15.21
2967,2/26/2023,W1,0,-15.85
2968,2/26/2023,W2,-40,-14.67
2969,2/26/2023,W2,-15,-15.50
2970,2/26/2023,W2,0,-16.58
2971,2/27/2023,A1t,-40,-15.83
2972,2/27/2023,A1t,-15,-16.54
2973,2/27/2023,A1t,0,-17.46
2974,2/27/2023,M1,-40,-16.63
2975,2/27/2023,M1,-15,-17.71
2976,2/27/2023,M1,0,-20.83
2977,2/27/2023,M3,-40,-16.38
2978,2/27/2023,M3,-15,-17.33
2979,2/27/2023,M3,0,-18.33
2980,2/27/2023,M3t,-40,-13.75
2981,2/27/2023,M3t,-15,-14.63
2982,2/27/2023,M3t,0,-18.00
2983,2/27/2023,W1,-40,-14.88
2984,2/27/2023,W1,-15,-15.52
2985,2/27/2023,W1,0,-16.27
2986,2/27/2023,W2,-40,-14.72
2987,2/27/2023,W2,-15,-15.89
2988,2/27/2023,W2,0,-17.19
2989,2/28/2023,A1t,-40,-16.00
2990,2/28/2023,A1t,-15,-16.96
2991,2/28/2023,A1t,0,-17.71
2992,2/28/2023,M1,-40,-17.17
2993,2/28/2023,M1,-15,-18.71
2994,2/28/2023,M1,0,-23.25
2995,2/28/2023,M3,-40,-16.79
2996,2/28/2023,M3,-15,-18.54
2997,2/28/2023,M3,0,-20.08
2998,2/28/2023,M3t,-40,-14.08
2999,2/28/2023,M3t,-15,-14.92
3000,2/28/2023,M3t,0,-20.50
3001,2/28/2023,W1,-40,-15.10
3002,2/28/2023,W1,-15,-16.13
3003,2/28/2023,W1,0,-17.13
3004,2/28/2023,W2,-40,-15.14
3005,2/28/2023,W2,-15,-16.61
3006,2/28/2023,W2,0,-18.19
3007,3/1/2023,A1t,-40,-16.00
3008,3/1/2023,A1t,-15,-17.25
3009,3/1/2023,A1t,0,-18.00
3010,3/1/2023,M1,-40,-17.75
3011,3/1/2023,M1,-15,-19.38
3012,3/1/2023,M1,0,-23.00
3013,3/1/2023,M3,-40,-17.46
3014,3/1/2023,M3,-15,-19.00
3015,3/1/2023,M3,0,-20.17
3016,3/1/2023,M3t,-40,-14.29
3017,3/1/2023,M3t,-15,-15.46
3018,3/1/2023,M3t,0,-22.54
3019,3/1/2023,W1,-40,-15.35
3020,3/1/2023,W1,-15,-16.38
3021,3/1/2023,W1,0,-17.40
3022,3/1/2023,W2,-40,-15.50
3023,3/1/2023,W2,-15,-17.14
3024,3/1/2023,W2,0,-18.69
3025,3/2/2023,A1t,-40,-16.50
3026,3/2/2023,A1t,-15,-17.29
3027,3/2/2023,A1t,0,-18.13
3028,3/2/2023,M1,-40,-18.04
3029,3/2/2023,M1,-15,-19.67
3030,3/2/2023,M1,0,-23.83
3031,3/2/2023,M3,-40,-17.54
3032,3/2/2023,M3,-15,-19.25
3033,3/2/2023,M3,0,-20.58
3034,3/2/2023,M3t,-40,-14.50
3035,3/2/2023,M3t,-15,-15.54
3036,3/2/2023,M3t,0,-22.50
3037,3/2/2023,W1,-40,-15.71
3038,3/2/2023,W1,-15,-16.69
3039,3/2/2023,W1,0,-17.69
3040,3/2/2023,W2,-40,-15.83
3041,3/2/2023,W2,-15,-17.44
3042,3/2/2023,W2,0,-18.86
3043,3/3/2023,A1t,-40,-16.50
3044,3/3/2023,A1t,-15,-17.58
3045,3/3/2023,A1t,0,-18.71
3046,3/3/2023,M1,-40,-18.50
3047,3/3/2023,M1,-15,-20.71
3048,3/3/2023,M1,0,-26.08
3049,3/3/2023,M3,-40,-18.13
3050,3/3/2023,M3,-15,-20.29
3051,3/3/2023,M3,0,-22.21
3052,3/3/2023,M3t,-40,-14.58
3053,3/3/2023,M3t,-15,-16.04
3054,3/3/2023,M3t,0,-21.67
3055,3/3/2023,W1,-40,-15.92
3056,3/3/2023,W1,-15,-17.29
3057,3/3/2023,W1,0,-18.60
3058,3/3/2023,W2,-40,-16.08
3059,3/3/2023,W2,-15,-17.97
3060,3/3/2023,W2,0,-19.83
3061,3/4/2023,A1t,-40,-17.00
3062,3/4/2023,A1t,-15,-18.13
3063,3/4/2023,A1t,0,-19.33
3064,3/4/2023,M1,-40,-19.25
3065,3/4/2023,M1,-15,-21.75
3066,3/4/2023,M1,0,-26.75
3067,3/4/2023,M3,-40,-18.75
3068,3/4/2023,M3,-15,-21.13
3069,3/4/2023,M3,0,-23.00
3070,3/4/2023,M3t,-40,-15.04
3071,3/4/2023,M3t,-15,-16.54
3072,3/4/2023,M3t,0,-22.63
3073,3/4/2023,W1,-40,-16.38
3074,3/4/2023,W1,-15,-17.90
3075,3/4/2023,W1,0,-19.27
3076,3/4/2023,W2,-40,-16.61
3077,3/4/2023,W2,-15,-18.72
3078,3/4/2023,W2,0,-20.67
3079,3/5/2023,A1t,-40,-17.42
3080,3/5/2023,A1t,-15,-18.25
3081,3/5/2023,A1t,0,-19.50
3082,3/5/2023,M1,-40,-19.54
3083,3/5/2023,M1,-15,-21.58
3084,3/5/2023,M1,0,-24.75
3085,3/5/2023,M3,-40,-19.04
3086,3/5/2023,M3,-15,-20.96
3087,3/5/2023,M3,0,-21.79
3088,3/5/2023,M3t,-40,-15.25
3089,3/5/2023,M3t,-15,-16.79
3090,3/5/2023,M3t,0,-20.83
3091,3/5/2023,W1,-40,-16.77
3092,3/5/2023,W1,-15,-18.02
3093,3/5/2023,W1,0,-19.06
3094,3/5/2023,W2,-40,-17.14
3095,3/5/2023,W2,-15,-18.97
3096,3/5/2023,W2,0,-20.67
3097,3/6/2023,A1t,-40,-17.50
3098,3/6/2023,A1t,-15,-18.13
3099,3/6/2023,A1t,0,-18.92
3100,3/6/2023,M1,-40,-19.08
3101,3/6/2023,M1,-15,-19.96
3102,3/6/2023,M1,0,-20.67
3103,3/6/2023,M3,-40,-18.67
3104,3/6/2023,M3,-15,-19.13
3105,3/6/2023,M3,0,-19.00
3106,3/6/2023,M3t,-40,-15.46
3107,3/6/2023,M3t,-15,-16.38
3108,3/6/2023,M3t,0,-21.29
3109,3/6/2023,W1,-40,-16.56
3110,3/6/2023,W1,-15,-17.38
3111,3/6/2023,W1,0,-17.79
3112,3/6/2023,W2,-40,-16.94
3113,3/6/2023,W2,-15,-18.14
3114,3/6/2023,W2,0,-19.14
3115,3/7/2023,A1t,-40,-17.25
3116,3/7/2023,A1t,-15,-17.46
3117,3/7/2023,A1t,0,-17.83
3118,3/7/2023,M1,-40,-18.17
3119,3/7/2023,M1,-15,-18.13
3120,3/7/2023,M1,0,-17.67
3121,3/7/2023,M3,-40,-17.67
3122,3/7/2023,M3,-15,-17.38
3123,3/7/2023,M3,0,-16.83
3124,3/7/2023,M3t,-40,-15.13
3125,3/7/2023,M3t,-15,-15.67
3126,3/7/2023,M3t,0,-21.17
3127,3/7/2023,W1,-40,-16.06
3128,3/7/2023,W1,-15,-16.33
3129,3/7/2023,W1,0,-16.42
3130,3/7/2023,W2,-40,-16.33
3131,3/7/2023,W2,-15,-17.00
3132,3/7/2023,W2,0,-17.53
3133,3/8/2023,A1t,-40,-16.75
3134,3/8/2023,A1t,-15,-16.63
3135,3/8/2023,A1t,0,-16.63
3136,3/8/2023,M1,-40,-17.00
3137,3/8/2023,M1,-15,-16.42
3138,3/8/2023,M1,0,-15.33
3139,3/8/2023,M3,-40,-16.67
3140,3/8/2023,M3,-15,-15.88
3141,3/8/2023,M3,0,-15.21
3142,3/8/2023,M3t,-40,-14.63
3143,3/8/2023,M3t,-15,-14.83
3144,3/8/2023,M3t,0,-16.96
3145,3/8/2023,W1,-40,-15.48
3146,3/8/2023,W1,-15,-15.29
3147,3/8/2023,W1,0,-15.17
3148,3/8/2023,W2,-40,-15.58
3149,3/8/2023,W2,-15,-15.75
3150,3/8/2023,W2,0,-16.03
3151,3/9/2023,A1t,-40,-16.17
3152,3/9/2023,A1t,-15,-15.83
3153,3/9/2023,A1t,0,-15.88
3154,3/9/2023,M1,-40,-16.08
3155,3/9/2023,M1,-15,-15.83
3156,3/9/2023,M1,0,-17.08
3157,3/9/2023,M3,-40,-15.83
3158,3/9/2023,M3,-15,-15.50
3159,3/9/2023,M3,0,-15.75
3160,3/9/2023,M3t,-40,-14.21
3161,3/9/2023,M3t,-15,-14.25
3162,3/9/2023,M3t,0,-15.58
3163,3/9/2023,W1,-40,-14.88
3164,3/9/2023,W1,-15,-14.73
3165,3/9/2023,W1,0,-14.96
3166,3/9/2023,W2,-40,-14.83
3167,3/9/2023,W2,-15,-15.00
3168,3/9/2023,W2,0,-15.53
3169,3/10/2023,A1t,-40,-16.00
3170,3/10/2023,A1t,-15,-16.08
3171,3/10/2023,A1t,0,-16.71
3172,3/10/2023,M1,-40,-16.33
3173,3/10/2023,M1,-15,-17.13
3174,3/10/2023,M1,0,-19.92
3175,3/10/2023,M3,-40,-16.08
3176,3/10/2023,M3,-15,-17.04
3177,3/10/2023,M3,0,-18.08
3178,3/10/2023,M3t,-40,-14.04
3179,3/10/2023,M3t,-15,-14.58
3180,3/10/2023,M3t,0,-16.33
3181,3/10/2023,W1,-40,-14.83
3182,3/10/2023,W1,-15,-15.35
3183,3/10/2023,W1,0,-16.15
3184,3/10/2023,W2,-40,-14.75
3185,3/10/2023,W2,-15,-15.61
3186,3/10/2023,W2,0,-16.92
3187,3/11/2023,A1t,-40,-16.00
3188,3/11/2023,A1t,-15,-16.33
3189,3/11/2023,A1t,0,-16.83
3190,3/11/2023,M1,-40,-16.46
3191,3/11/2023,M1,-15,-16.96
3192,3/11/2023,M1,0,-17.58
3193,3/11/2023,M3,-40,-16.38
3194,3/11/2023,M3,-15,-16.63
3195,3/11/2023,M3,0,-16.50
3196,3/11/2023,M3t,-40,-14.25
3197,3/11/2023,M3t,-15,-14.79
3198,3/11/2023,M3t,0,-16.63
3199,3/11/2023,W1,-40,-15.02
3200,3/11/2023,W1,-15,-15.33
3201,3/11/2023,W1,0,-15.69
3202,3/11/2023,W2,-40,-14.94
3203,3/11/2023,W2,-15,-15.83
3204,3/11/2023,W2,0,-16.67
3205,3/12/2023,A1t,-40,-15.83
3206,3/12/2023,A1t,-15,-16.00
3207,3/12/2023,A1t,0,-16.46
3208,3/12/2023,M1,-40,-16.25
3209,3/12/2023,M1,-15,-16.58
3210,3/12/2023,M1,0,-18.42
3211,3/12/2023,M3,-40,-15.88
3212,3/12/2023,M3,-15,-16.17
3213,3/12/2023,M3,0,-16.63
3214,3/12/2023,M3t,-40,-14.00
3215,3/12/2023,M3t,-15,-14.42
3216,3/12/2023,M3t,0,-16.08
3217,3/12/2023,W1,-40,-14.79
3218,3/12/2023,W1,-15,-15.02
3219,3/12/2023,W1,0,-15.38
3220,3/12/2023,W2,-40,-14.81
3221,3/12/2023,W2,-15,-15.28
3222,3/12/2023,W2,0,-16.11
3223,3/13/2023,A1t,-40,-15.50
3224,3/13/2023,A1t,-15,-16.17
3225,3/13/2023,A1t,0,-16.92
3226,3/13/2023,M1,-40,-16.42
3227,3/13/2023,M1,-15,-17.42
3228,3/13/2023,M1,0,-20.92
3229,3/13/2023,M3,-40,-16.17
3230,3/13/2023,M3,-15,-17.21
3231,3/13/2023,M3,0,-18.29
3232,3/13/2023,M3t,-40,-14.00
3233,3/13/2023,M3t,-15,-14.63
3234,3/13/2023,M3t,0,-16.79
3235,3/13/2023,W1,-40,-14.73
3236,3/13/2023,W1,-15,-15.48
3237,3/13/2023,W1,0,-16.21
3238,3/13/2023,W2,-40,-14.78
3239,3/13/2023,W2,-15,-15.69
3240,3/13/2023,W2,0,-17.00
3241,3/14/2023,A1t,-40,-15.92
3242,3/14/2023,A1t,-15,-16.63
3243,3/14/2023,A1t,0,-17.58
3244,3/14/2023,M1,-40,-17.00
3245,3/14/2023,M1,-15,-18.42
3246,3/14/2023,M1,0,-22.25
3247,3/14/2023,M3,-40,-16.63
3248,3/14/2023,M3,-15,-18.00
3249,3/14/2023,M3,0,-19.08
3250,3/14/2023,M3t,-40,-14.25
3251,3/14/2023,M3t,-15,-15.13
3252,3/14/2023,M3t,0,-18.50
3253,3/14/2023,W1,-40,-15.08
3254,3/14/2023,W1,-15,-16.00
3255,3/14/2023,W1,0,-17.06
3256,3/14/2023,W2,-40,-15.03
3257,3/14/2023,W2,-15,-16.33
3258,3/14/2023,W2,0,-17.78
3259,3/15/2023,A1t,-40,-16.00
3260,3/15/2023,A1t,-15,-17.13
3261,3/15/2023,A1t,0,-18.29
3262,3/15/2023,M1,-40,-17.63
3263,3/15/2023,M1,-15,-19.58
3264,3/15/2023,M1,0,-24.00
3265,3/15/2023,M3,-40,-17.13
3266,3/15/2023,M3,-15,-18.88
3267,3/15/2023,M3,0,-20.25
3268,3/15/2023,M3t,-40,-14.42
3269,3/15/2023,M3t,-15,-15.58
3270,3/15/2023,M3t,0,-21.42
3271,3/15/2023,W1,-40,-15.50
3272,3/15/2023,W1,-15,-16.65
3273,3/15/2023,W1,0,-17.88
3274,3/15/2023,W2,-40,-15.36
3275,3/15/2023,W2,-15,-16.92
3276,3/15/2023,W2,0,-18.53
3277,3/16/2023,A1t,-40,-16.25
3278,3/16/2023,A1t,-15,-17.75
3279,3/16/2023,A1t,0,-19.00
3280,3/16/2023,M1,-40,-18.38
3281,3/16/2023,M1,-15,-20.50
3282,3/16/2023,M1,0,-25.00
3283,3/16/2023,M3,-40,-17.71
3284,3/16/2023,M3,-15,-19.58
3285,3/16/2023,M3,0,-21.04
3286,3/16/2023,M3t,-40,-14.83
3287,3/16/2023,M3t,-15,-16.21
3288,3/16/2023,M3t,0,-23.29
3289,3/16/2023,W1,-40,-15.92
3290,3/16/2023,W1,-15,-17.25
3291,3/16/2023,W1,0,-18.52
3292,3/16/2023,W2,-40,-15.89
3293,3/16/2023,W2,-15,-17.61
3294,3/16/2023,W2,0,-19.31
3295,3/17/2023,A1t,-40,-16.50
3296,3/17/2023,A1t,-15,-18.29
3297,3/17/2023,A1t,0,-19.46
3298,3/17/2023,M1,-40,-19.04
3299,3/17/2023,M1,-15,-21.21
3300,3/17/2023,M1,0,-25.42
3301,3/17/2023,M3,-40,-18.17
3302,3/17/2023,M3,-15,-20.08
3303,3/17/2023,M3,0,-21.42
3304,3/17/2023,M3t,-40,-15.08
3305,3/17/2023,M3t,-15,-16.63
3306,3/17/2023,M3t,0,-22.83
3307,3/17/2023,W1,-40,-16.31
3308,3/17/2023,W1,-15,-17.73
3309,3/17/2023,W1,0,-19.00
3310,3/17/2023,W2,-40,-16.28
3311,3/17/2023,W2,-15,-18.08
3312,3/17/2023,W2,0,-19.78
3313,3/18/2023,A1t,-40,-16.92
3314,3/18/2023,A1t,-15,-18.58
3315,3/18/2023,A1t,0,-19.88
3316,3/18/2023,M1,-40,-19.33
3317,3/18/2023,M1,-15,-21.33
3318,3/18/2023,M1,0,-24.92
3319,3/18/2023,M3,-40,-18.54
3320,3/18/2023,M3,-15,-20.17
3321,3/18/2023,M3,0,-21.29
3322,3/18/2023,M3t,-40,-15.50
3323,3/18/2023,M3t,-15,-16.88
3324,3/18/2023,M3t,0,-21.79
3325,3/18/2023,W1,-40,-16.67
3326,3/18/2023,W1,-15,-17.96
3327,3/18/2023,W1,0,-19.08
3328,3/18/2023,W2,-40,-16.58
3329,3/18/2023,W2,-15,-18.33
3330,3/18/2023,W2,0,-19.92
3331,3/19/2023,A1t,-40,-17.00
3332,3/19/2023,A1t,-15,-18.71
3333,3/19/2023,A1t,0,-19.54
3334,3/19/2023,M1,-40,-19.38
3335,3/19/2023,M1,-15,-20.54
3336,3/19/2023,M1,0,-22.42
3337,3/19/2023,M3,-40,-18.46
3338,3/19/2023,M3,-15,-19.46
3339,3/19/2023,M3,0,-19.96
3340,3/19/2023,M3t,-40,-15.50
3341,3/19/2023,M3t,-15,-16.71
3342,3/19/2023,M3t,0,-22.46
3343,3/19/2023,W1,-40,-16.67
3344,3/19/2023,W1,-15,-17.73
3345,3/19/2023,W1,0,-18.40
3346,3/19/2023,W2,-40,-16.83
3347,3/19/2023,W2,-15,-18.14
3348,3/19/2023,W2,0,-19.36
3349,3/20/2023,A1t,-40,-17.00
3350,3/20/2023,A1t,-15,-18.21
3351,3/20/2023,A1t,0,-18.92
3352,3/20/2023,M1,-40,-18.75
3353,3/20/2023,M1,-15,-19.33
3354,3/20/2023,M1,0,-20.08
3355,3/20/2023,M3,-40,-18.04
3356,3/20/2023,M3,-15,-18.46
3357,3/20/2023,M3,0,-18.54
3358,3/20/2023,M3t,-40,-15.38
3359,3/20/2023,M3t,-15,-16.33
3360,3/20/2023,M3t,0,-22.08
3361,3/20/2023,W1,-40,-16.54
3362,3/20/2023,W1,-15,-17.13
3363,3/20/2023,W1,0,-17.50
3364,3/20/2023,W2,-40,-16.56
3365,3/20/2023,W2,-15,-17.56
3366,3/20/2023,W2,0,-18.42
3367,3/21/2023,A1t,-40,-17.00
3368,3/21/2023,A1t,-15,-17.71
3369,3/21/2023,A1t,0,-18.13
3370,3/21/2023,M1,-40,-18.04
3371,3/21/2023,M1,-15,-18.21
3372,3/21/2023,M1,0,-18.75
3373,3/21/2023,M3,-40,-17.46
3374,3/21/2023,M3,-15,-17.42
3375,3/21/2023,M3,0,-17.50
3376,3/21/2023,M3t,-40,-15.25
3377,3/21/2023,M3t,-15,-15.79
3378,3/21/2023,M3t,0,-19.29
3379,3/21/2023,W1,-40,-16.06
3380,3/21/2023,W1,-15,-16.44
3381,3/21/2023,W1,0,-16.77
3382,3/21/2023,W2,-40,-16.11
3383,3/21/2023,W2,-15,-16.81
3384,3/21/2023,W2,0,-17.58
3385,3/22/2023,A1t,-40,-16.58
3386,3/22/2023,A1t,-15,-17.21
3387,3/22/2023,A1t,0,-17.58
3388,3/22/2023,M1,-40,-17.38
3389,3/22/2023,M1,-15,-17.46
3390,3/22/2023,M1,0,-18.25
3391,3/22/2023,M3,-40,-17.00
3392,3/22/2023,M3,-15,-16.96
3393,3/22/2023,M3,0,-17.00
3394,3/22/2023,M3t,-40,-15.00
3395,3/22/2023,M3t,-15,-15.33
3396,3/22/2023,M3t,0,-17.38
